Accident year,Accident severity,Region,Ons code,Speed limit,Light condition,Weather condition,Road surface,Accidents
2018,Serious,West Midlands,E12000005,61-70 mph,Darkness - lights lit,Fine no high winds,Wet or damp,1
2018,Serious,West Midlands,E12000005,61-70 mph,Darkness - no lighting,Fine no high winds,Dry,3
2018,Serious,West Midlands,E12000005,61-70 mph,Darkness - no lighting,Fine no high winds,Wet or damp,3
2018,Serious,West Midlands,E12000005,Motorway,Daylight,Fine no high winds,Dry,34
2018,Serious,West Midlands,E12000005,Motorway,Daylight,Fine no high winds,Wet or damp,2
2018,Serious,West Midlands,E12000005,Motorway,Daylight,Raining no high winds,Wet or damp,2
2018,Serious,West Midlands,E12000005,Motorway,Daylight,Snowing no high winds,Wet or damp,1
2018,Serious,West Midlands,E12000005,Motorway,Daylight,Fine + high winds,Dry,1
2018,Serious,West Midlands,E12000005,Motorway,Darkness - lights lit,Fine no high winds,Dry,5
2018,Serious,West Midlands,E12000005,Motorway,Darkness - lights lit,Raining no high winds,Wet or damp,1
2018,Serious,West Midlands,E12000005,Motorway,Darkness - lights lit,Raining + high winds,Wet or damp,1
2018,Serious,West Midlands,E12000005,Motorway,Darkness - no lighting,Fine no high winds,Dry,6
2018,Serious,West Midlands,E12000005,Motorway,Darkness - no lighting,Fine no high winds,Wet or damp,2
2018,Serious,West Midlands,E12000005,Motorway,Darkness - no lighting,Raining no high winds,Wet or damp,3
2018,Serious,West Midlands,E12000005,Motorway,Darkness - no lighting,Raining no high winds,Flood over 3cm. deep,1
2018,Serious,East of England,E12000006,1-20 mph,Daylight,Unknown,Dry,1
2018,Serious,East of England,E12000006,1-20 mph,Daylight,Fine no high winds,Dry,38
2018,Serious,East of England,E12000006,1-20 mph,Daylight,Fine no high winds,Wet or damp,4
2018,Serious,East of England,E12000006,1-20 mph,Daylight,Fine no high winds,Frost or ice,1
2018,Serious,East of England,E12000006,1-20 mph,Daylight,Raining no high winds,Wet or damp,3
2018,Serious,East of England,E12000006,1-20 mph,Daylight,Other,Wet or damp,1
2018,Serious,East of England,E12000006,1-20 mph,Darkness - lights lit,Unknown,Dry,1
2018,Serious,East of England,E12000006,1-20 mph,Darkness - lights lit,Fine no high winds,Dry,6
2018,Serious,East of England,E12000006,1-20 mph,Darkness - lights lit,Fine no high winds,Wet or damp,2
2018,Serious,East of England,E12000006,1-20 mph,Darkness - lights lit,Raining no high winds,Wet or damp,2
2018,Serious,East of England,E12000006,1-20 mph,Darkness - lighting unknown,Fine no high winds,Dry,1
2018,Serious,East of England,E12000006,21-30 mph,Daylight,Unknown,Dry,16
2018,Serious,East of England,E12000006,21-30 mph,Daylight,Fine no high winds,Unknown,1
2018,Serious,East of England,E12000006,21-30 mph,Daylight,Fine no high winds,Dry,693
2018,Serious,East of England,E12000006,21-30 mph,Daylight,Fine no high winds,Wet or damp,64
2018,Serious,East of England,E12000006,21-30 mph,Daylight,Fine no high winds,Frost or ice,3
2018,Serious,East of England,E12000006,21-30 mph,Daylight,Raining no high winds,Dry,1
2018,Serious,East of England,E12000006,21-30 mph,Daylight,Raining no high winds,Wet or damp,57
2018,Serious,East of England,E12000006,21-30 mph,Daylight,Snowing no high winds,Wet or damp,2
2018,Serious,East of England,E12000006,21-30 mph,Daylight,Snowing no high winds,Snow,3
2018,Serious,East of England,E12000006,21-30 mph,Daylight,Snowing no high winds,Frost or ice,1
2018,Serious,East of England,E12000006,21-30 mph,Daylight,Fine + high winds,Dry,7
2018,Serious,East of England,E12000006,21-30 mph,Daylight,Fine + high winds,Wet or damp,1
2018,Serious,East of England,E12000006,21-30 mph,Daylight,Raining + high winds,Wet or damp,3
2018,Serious,East of England,E12000006,21-30 mph,Daylight,Fog or mist,Dry,1
2018,Serious,East of England,E12000006,21-30 mph,Daylight,Fog or mist,Wet or damp,1
2018,Serious,East of England,E12000006,21-30 mph,Daylight,Other,Dry,10
2018,Serious,East of England,E12000006,21-30 mph,Daylight,Other,Wet or damp,5
2018,Serious,East of England,E12000006,21-30 mph,Darkness - lights lit,Unknown,Dry,3
2018,Serious,East of England,E12000006,21-30 mph,Darkness - lights lit,Unknown,Frost or ice,1
2018,Serious,East of England,E12000006,21-30 mph,Darkness - lights lit,Fine no high winds,Unknown,1
2018,Serious,East of England,E12000006,21-30 mph,Darkness - lights lit,Fine no high winds,Dry,142
2018,Serious,East of England,E12000006,21-30 mph,Darkness - lights lit,Fine no high winds,Wet or damp,45
2018,Serious,East of England,E12000006,21-30 mph,Darkness - lights lit,Raining no high winds,Wet or damp,60
2018,Serious,East of England,E12000006,21-30 mph,Darkness - lights lit,Snowing no high winds,Frost or ice,1
2018,Serious,East of England,E12000006,21-30 mph,Darkness - lights lit,Raining + high winds,Wet or damp,2
2018,Serious,East of England,E12000006,21-30 mph,Darkness - lights lit,Fog or mist,Wet or damp,1
2018,Serious,East of England,E12000006,21-30 mph,Darkness - lights lit,Other,Dry,1
2018,Serious,East of England,E12000006,21-30 mph,Darkness - lights lit,Other,Wet or damp,6
2018,Serious,East of England,E12000006,21-30 mph,Darkness - lights lit,Other,Frost or ice,1
2018,Serious,East of England,E12000006,21-30 mph,Darkness - lights unlit,Fine no high winds,Dry,9
2018,Serious,East of England,E12000006,21-30 mph,Darkness - lights unlit,Fine no high winds,Wet or damp,6
2018,Serious,East of England,E12000006,21-30 mph,Darkness - lights unlit,Fine no high winds,Frost or ice,1
2018,Serious,East of England,E12000006,21-30 mph,Darkness - lights unlit,Raining no high winds,Wet or damp,6
2018,Serious,East of England,E12000006,21-30 mph,Darkness - lights unlit,Other,Dry,1
2018,Serious,East of England,E12000006,21-30 mph,Darkness - lights unlit,Other,Wet or damp,1
2018,Serious,East of England,E12000006,21-30 mph,Darkness - no lighting,Unknown,Dry,1
2018,Serious,East of England,E12000006,21-30 mph,Darkness - no lighting,Fine no high winds,Dry,18
2018,Serious,East of England,E12000006,21-30 mph,Darkness - no lighting,Fine no high winds,Wet or damp,2
2018,Serious,East of England,E12000006,21-30 mph,Darkness - no lighting,Raining no high winds,Wet or damp,3
2018,Serious,East of England,E12000006,21-30 mph,Darkness - no lighting,Fine + high winds,Dry,1
2018,Serious,East of England,E12000006,21-30 mph,Darkness - no lighting,Fine + high winds,Wet or damp,1
2018,Serious,East of England,E12000006,21-30 mph,Darkness - lighting unknown,Unknown,Dry,1
2018,Serious,East of England,E12000006,21-30 mph,Darkness - lighting unknown,Fine no high winds,Dry,21
2018,Serious,East of England,E12000006,21-30 mph,Darkness - lighting unknown,Fine no high winds,Wet or damp,3
2018,Serious,East of England,E12000006,21-30 mph,Darkness - lighting unknown,Fine no high winds,Snow,1
2018,Serious,East of England,E12000006,21-30 mph,Darkness - lighting unknown,Raining no high winds,Wet or damp,1
2018,Serious,East of England,E12000006,31-40 mph,Daylight,Fine no high winds,Dry,139
2018,Serious,East of England,E12000006,31-40 mph,Daylight,Fine no high winds,Wet or damp,13
2018,Serious,East of England,E12000006,31-40 mph,Daylight,Raining no high winds,Wet or damp,19
2018,Serious,East of England,E12000006,31-40 mph,Daylight,Snowing no high winds,Snow,1
2018,Serious,East of England,E12000006,31-40 mph,Daylight,Fine + high winds,Dry,2
2018,Serious,East of England,E12000006,31-40 mph,Daylight,Other,Wet or damp,1
2018,Serious,East of England,E12000006,31-40 mph,Daylight,Other,Snow,1
2018,Serious,East of England,E12000006,31-40 mph,Darkness - lights lit,Fine no high winds,Dry,24
2018,Serious,East of England,E12000006,31-40 mph,Darkness - lights lit,Fine no high winds,Wet or damp,12
2018,Serious,East of England,E12000006,31-40 mph,Darkness - lights lit,Fine no high winds,Frost or ice,1
2018,Serious,East of England,E12000006,31-40 mph,Darkness - lights lit,Raining no high winds,Wet or damp,7
2018,Serious,East of England,E12000006,31-40 mph,Darkness - lights lit,Snowing no high winds,Snow,1
2018,Serious,East of England,E12000006,31-40 mph,Darkness - lights unlit,Fine no high winds,Dry,1
2018,Serious,East of England,E12000006,31-40 mph,Darkness - lights unlit,Fine no high winds,Wet or damp,1
2018,Serious,East of England,E12000006,31-40 mph,Darkness - lights unlit,Other,Wet or damp,1
2018,Serious,East of England,E12000006,31-40 mph,Darkness - no lighting,Unknown,Unknown,1
2018,Serious,East of England,E12000006,31-40 mph,Darkness - no lighting,Fine no high winds,Dry,8
2018,Serious,East of England,E12000006,31-40 mph,Darkness - no lighting,Fine no high winds,Wet or damp,3
2018,Serious,East of England,E12000006,31-40 mph,Darkness - no lighting,Raining no high winds,Wet or damp,2
2018,Serious,East of England,E12000006,31-40 mph,Darkness - no lighting,Fog or mist,Wet or damp,1
2018,Serious,East of England,E12000006,31-40 mph,Darkness - lighting unknown,Unknown,Dry,1
2018,Serious,East of England,E12000006,31-40 mph,Darkness - lighting unknown,Fine no high winds,Dry,1
2018,Serious,East of England,E12000006,31-40 mph,Darkness - lighting unknown,Snowing no high winds,Frost or ice,1
2018,Serious,East of England,E12000006,31-40 mph,Darkness - lighting unknown,Raining + high winds,Wet or damp,1
2018,Serious,East of England,E12000006,41-50 mph,Daylight,Unknown,Dry,1
2018,Serious,East of England,E12000006,41-50 mph,Daylight,Fine no high winds,Dry,57
2018,Serious,East of England,E12000006,41-50 mph,Daylight,Fine no high winds,Wet or damp,5
2018,Serious,East of England,E12000006,41-50 mph,Daylight,Fine no high winds,Frost or ice,1
2018,Serious,East of England,E12000006,41-50 mph,Daylight,Raining no high winds,Wet or damp,6
2018,Serious,East of England,E12000006,41-50 mph,Daylight,Snowing no high winds,Snow,1
2018,Serious,East of England,E12000006,41-50 mph,Daylight,Other,Dry,1
2018,Serious,East of England,E12000006,41-50 mph,Daylight,Other,Wet or damp,1
2018,Serious,East of England,E12000006,41-50 mph,Darkness - lights lit,Fine no high winds,Dry,4
2018,Serious,East of England,E12000006,41-50 mph,Darkness - lights lit,Fine no high winds,Wet or damp,3
2018,Serious,East of England,E12000006,41-50 mph,Darkness - lights lit,Raining no high winds,Wet or damp,1
2018,Serious,East of England,E12000006,41-50 mph,Darkness - lights lit,Raining + high winds,Wet or damp,1
2018,Serious,East of England,E12000006,41-50 mph,Darkness - lights unlit,Fine no high winds,Dry,1
2018,Serious,East of England,E12000006,41-50 mph,Darkness - lights unlit,Raining no high winds,Wet or damp,1
2018,Serious,East of England,E12000006,41-50 mph,Darkness - no lighting,Fine no high winds,Dry,6
2018,Serious,East of England,E12000006,41-50 mph,Darkness - no lighting,Fine no high winds,Wet or damp,3
2018,Serious,East of England,E12000006,41-50 mph,Darkness - no lighting,Raining no high winds,Wet or damp,2
2018,Serious,East of England,E12000006,41-50 mph,Darkness - no lighting,Other,Wet or damp,1
2018,Serious,East of England,E12000006,41-50 mph,Darkness - lighting unknown,Fine no high winds,Dry,1
2018,Serious,East of England,E12000006,41-50 mph,Darkness - lighting unknown,Raining no high winds,Wet or damp,1
2018,Serious,East of England,E12000006,51-60 mph,Daylight,Unknown,Frost or ice,1
2018,Serious,East of England,E12000006,51-60 mph,Daylight,Fine no high winds,Dry,325
2018,Serious,East of England,E12000006,51-60 mph,Daylight,Fine no high winds,Wet or damp,54
2018,Serious,East of England,E12000006,51-60 mph,Daylight,Fine no high winds,Frost or ice,7
2018,Serious,East of England,E12000006,51-60 mph,Daylight,Raining no high winds,Wet or damp,37
2018,Serious,East of England,E12000006,51-60 mph,Daylight,Snowing no high winds,Snow,1
2018,Serious,East of England,E12000006,51-60 mph,Daylight,Snowing no high winds,Frost or ice,1
2018,Serious,East of England,E12000006,51-60 mph,Daylight,Fine + high winds,Dry,1
2018,Serious,East of England,E12000006,51-60 mph,Daylight,Raining + high winds,Wet or damp,2
2018,Serious,East of England,E12000006,51-60 mph,Daylight,Snowing + high winds,Wet or damp,1
2018,Serious,East of England,E12000006,51-60 mph,Daylight,Fog or mist,Dry,1
2018,Serious,East of England,E12000006,51-60 mph,Daylight,Fog or mist,Wet or damp,2
2018,Serious,East of England,E12000006,51-60 mph,Daylight,Other,Wet or damp,5
2018,Serious,East of England,E12000006,51-60 mph,Darkness - lights lit,Fine no high winds,Dry,14
2018,Serious,East of England,E12000006,51-60 mph,Darkness - lights lit,Fine no high winds,Wet or damp,3
2018,Serious,East of England,E12000006,51-60 mph,Darkness - lights lit,Raining no high winds,Wet or damp,1
2018,Serious,East of England,E12000006,51-60 mph,Darkness - lights lit,Fine + high winds,Dry,1
2018,Serious,East of England,E12000006,51-60 mph,Darkness - lights unlit,Fine no high winds,Dry,2
2018,Serious,East of England,E12000006,51-60 mph,Darkness - lights unlit,Other,Wet or damp,1
2018,Serious,East of England,E12000006,51-60 mph,Darkness - no lighting,Unknown,Wet or damp,1
2018,Serious,East of England,E12000006,51-60 mph,Darkness - no lighting,Fine no high winds,Dry,63
2018,Serious,East of England,E12000006,51-60 mph,Darkness - no lighting,Fine no high winds,Wet or damp,28
2018,Serious,East of England,E12000006,51-60 mph,Darkness - no lighting,Fine no high winds,Frost or ice,2
2018,Serious,East of England,E12000006,51-60 mph,Darkness - no lighting,Raining no high winds,Wet or damp,22
2018,Serious,East of England,E12000006,51-60 mph,Darkness - no lighting,Fine + high winds,Dry,2
2018,Serious,East of England,E12000006,51-60 mph,Darkness - no lighting,Fine + high winds,Wet or damp,1
2018,Serious,East of England,E12000006,51-60 mph,Darkness - no lighting,Fine + high winds,Frost or ice,1
2018,Serious,East of England,E12000006,51-60 mph,Darkness - no lighting,Raining + high winds,Wet or damp,1
2018,Serious,East of England,E12000006,51-60 mph,Darkness - no lighting,Fog or mist,Wet or damp,3
2018,Serious,East of England,E12000006,51-60 mph,Darkness - no lighting,Fog or mist,Frost or ice,1
2018,Serious,East of England,E12000006,51-60 mph,Darkness - no lighting,Other,Wet or damp,2
2018,Serious,East of England,E12000006,51-60 mph,Darkness - no lighting,Other,Frost or ice,1
2018,Serious,East of England,E12000006,51-60 mph,Darkness - lighting unknown,Unknown,Wet or damp,1
2018,Serious,East of England,E12000006,51-60 mph,Darkness - lighting unknown,Fine no high winds,Dry,3
2018,Serious,East of England,E12000006,51-60 mph,Darkness - lighting unknown,Fine no high winds,Wet or damp,2
2018,Serious,East of England,E12000006,51-60 mph,Darkness - lighting unknown,Fine no high winds,Frost or ice,1
2018,Serious,East of England,E12000006,51-60 mph,Darkness - lighting unknown,Snowing no high winds,Snow,1
2018,Serious,East of England,E12000006,61-70 mph,Daylight,Unknown,Dry,1
2018,Serious,East of England,E12000006,61-70 mph,Daylight,Fine no high winds,Dry,84
2018,Serious,East of England,E12000006,61-70 mph,Daylight,Fine no high winds,Wet or damp,6
2018,Serious,East of England,E12000006,61-70 mph,Daylight,Raining no high winds,Wet or damp,9
2018,Serious,East of England,E12000006,61-70 mph,Daylight,Snowing no high winds,Snow,1
2018,Serious,East of England,E12000006,61-70 mph,Daylight,Fine + high winds,Dry,1
2018,Serious,East of England,E12000006,61-70 mph,Daylight,Fine + high winds,Wet or damp,1
2018,Serious,East of England,E12000006,61-70 mph,Daylight,Snowing + high winds,Snow,1
2018,Serious,East of England,E12000006,61-70 mph,Daylight,Other,Dry,1
2018,Serious,East of England,E12000006,61-70 mph,Darkness - lights lit,Unknown,Dry,1
2018,Serious,East of England,E12000006,61-70 mph,Darkness - lights lit,Fine no high winds,Dry,10
2018,Serious,East of England,E12000006,61-70 mph,Darkness - lights lit,Fine no high winds,Wet or damp,2
2018,Serious,East of England,E12000006,61-70 mph,Darkness - lights lit,Raining no high winds,Wet or damp,4
2018,Serious,East of England,E12000006,61-70 mph,Darkness - lights unlit,Fine no high winds,Dry,2
2018,Serious,East of England,E12000006,61-70 mph,Darkness - lights unlit,Raining no high winds,Wet or damp,1
2018,Serious,East of England,E12000006,61-70 mph,Darkness - no lighting,Unknown,Dry,1
2018,Serious,East of England,E12000006,61-70 mph,Darkness - no lighting,Fine no high winds,Dry,10
2018,Serious,East of England,E12000006,61-70 mph,Darkness - no lighting,Fine no high winds,Wet or damp,8
2018,Serious,East of England,E12000006,61-70 mph,Darkness - no lighting,Raining no high winds,Wet or damp,4
2018,Serious,East of England,E12000006,61-70 mph,Darkness - no lighting,Snowing no high winds,Wet or damp,1
2018,Serious,East of England,E12000006,61-70 mph,Darkness - no lighting,Fine + high winds,Dry,1
2018,Serious,East of England,E12000006,61-70 mph,Darkness - no lighting,Snowing + high winds,Snow,1
2018,Serious,East of England,E12000006,61-70 mph,Darkness - lighting unknown,Fine no high winds,Wet or damp,1
2018,Serious,East of England,E12000006,Motorway,Daylight,Fine no high winds,Dry,39
2018,Serious,East of England,E12000006,Motorway,Daylight,Fine no high winds,Wet or damp,6
2018,Serious,East of England,E12000006,Motorway,Daylight,Raining no high winds,Wet or damp,2
2018,Serious,East of England,E12000006,Motorway,Daylight,Snowing no high winds,Wet or damp,1
2018,Serious,East of England,E12000006,Motorway,Daylight,Fine + high winds,Dry,2
2018,Serious,East of England,E12000006,Motorway,Darkness - lights lit,Fine no high winds,Dry,7
2018,Serious,East of England,E12000006,Motorway,Darkness - lights lit,Raining no high winds,Wet or damp,3
2018,Serious,East of England,E12000006,Motorway,Darkness - lights lit,Raining no high winds,Flood over 3cm. deep,1
2018,Serious,East of England,E12000006,Motorway,Darkness - lights unlit,Fine no high winds,Dry,1
2018,Serious,East of England,E12000006,Motorway,Darkness - no lighting,Fine no high winds,Dry,7
2018,Serious,East of England,E12000006,Motorway,Darkness - no lighting,Fine no high winds,Wet or damp,3
